name,ltkbid,category,dilirank,smiles
Pyrantel pamoate,LT01713,DILI_negative,vNo-DILI-concern,CN1CCCN=C1C=CC2=CC=CS2.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O
Pyridoxine hydrochloride,LT01980,DILI_negative,vNo-DILI-concern,CC1=NC=C(C(=C1O)CO)CO.Cl
Quazepam,LT01721,DILI_negative,vNo-DILI-concern,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F
Ramelteon,LT01217,DILI_negative,vNo-DILI-concern,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3
Ranolazine,LT01192,DILI_negative,vNo-DILI-concern,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
Regadenoson,LT00646,DILI_negative,vNo-DILI-concern,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)N
Remimazolam besylate,LT03744,DILI_negative,vNo-DILI-concern,CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=NC2CCC(=O)OC)C4=CC=CC=N4.C1=CC=C(C=C1)S(=O)(=O)O
Reserpine,LT01729,DILI_negative,vNo-DILI-concern,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
Riboflavin 5'-phosphate,LT01479,DILI_negative,vNo-DILI-concern,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O
Rifamycin sodium,LT03745,DILI_negative,vNo-DILI-concern,CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)[O-])C.[Na+]
Rimantadine hydrochloride,LT00937,DILI_negative,vNo-DILI-concern,CC(C12CC3CC(C1)CC(C3)C2)N.Cl
Rimegepant sulfate,LT03746,DILI_negative,vNo-DILI-concern,C1CC(C2=C(C=CC=N2)C(C1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6.C1CC(C2=C(C=CC=N2)C(C1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6.O.O.O.OS(=O)(=O)O
Riociguat,LT02894,DILI_negative,vNo-DILI-concern,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC
Risdiplam,LT03748,DILI_negative,vNo-DILI-concern,CC1=CC(=NN2C1=NC(=C2)C)C3=CC(=O)N4C=C(C=CC4=N3)N5CCNC6(C5)CC6
Rocuronium bromide,LT00957,DILI_negative,vNo-DILI-concern,CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C.[Br-]
Roflumilast,LT00619,DILI_negative,vNo-DILI-concern,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F
Rolapitant hydrochloride,LT03749,DILI_negative,vNo-DILI-concern,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OCC2(CCC3(CCC(=O)N3)CN2)C4=CC=CC=C4.O.Cl
Romidepsin,LT00669,DILI_negative,vNo-DILI-concern,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C
Rubidium chloride rb-82,LT00928,DILI_negative,vNo-DILI-concern,[Cl-].[Rb+]
Safinamide mesylate,LT03752,DILI_negative,vNo-DILI-concern,CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F.CS(=O)(=O)O
Sapropterin dihydrochloride,LT01262,DILI_negative,vNo-DILI-concern,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl
Sarecycline hydrochloride,LT03753,DILI_negative,vNo-DILI-concern,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)CN(C)OC.Cl
Scopolamine,LT01974,DILI_negative,vNo-DILI-concern,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
Selegiline hydrochloride,LT01749,DILI_negative,vNo-DILI-concern,CC(CC1=CC=CC=C1)N(C)CC#C.Cl
Selexipag,LT03755,DILI_negative,vNo-DILI-concern,CC(C)N(CCCCOCC(=O)NS(=O)(=O)C)C1=CN=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3
Setmelanotide acetate,LT03760,DILI_negative,vNo-DILI-concern,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)N1)NC(=O)C(CCCN=C(N)N)NC(=O)C)C(=O)N)CC2=CNC3=CC=CC=C32)CCCN=C(N)N)CC4=CC=CC=C4)CC5=CN=CN5.CC(=O)O.CC(=O)O.CC(=O)O
Sevelamer hydrochloride,LT01039,DILI_negative,vNo-DILI-concern,C=CCN.C1C(O1)CCl.Cl
Sincalide,LT00350,DILI_negative,vNo-DILI-concern,CSCCC(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)N
Sodium bicarbonate,LT02337,DILI_negative,vNo-DILI-concern,C(=O)(O)[O-].[Na+]
Sodium fluoride f-18,LT03914,DILI_negative,vNo-DILI-concern,[F-].[Na+]
Sodium lactate,LT00330,DILI_negative,vNo-DILI-concern,CC(C(=O)[O-])O.[Na+]
Sodium nitroprusside,LT00880,DILI_negative,vNo-DILI-concern,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Na+].[Na+].[Fe+2]
Sodium oxybate,LT00480,DILI_negative,vNo-DILI-concern,C(CC(=O)[O-])CO.[Na+]
Sodium thiosulfate,LT00439,DILI_negative,vNo-DILI-concern,[O-]S(=O)(=S)[O-].[Na+].[Na+]
Sodium zirconium cyclosilicate,LT03762,DILI_negative,vNo-DILI-concern,[O-][Si]1(O[Si](O[Si](O1)([O-])[O-])([O-])[O-])[O-].[Na+].[Na+].[Zr+4]
Sofosbuvir,LT02901,DILI_negative,vNo-DILI-concern,CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
Solriamfetol hydrochloride,LT03763,DILI_negative,vNo-DILI-concern,C1=CC=C(C=C1)CC(COC(=O)N)N.Cl
Sorbitol,LT02010,DILI_negative,vNo-DILI-concern,C(C(C(C(C(CO)O)O)O)O)O
Sterile water,LT01294,DILI_negative,vNo-DILI-concern,O
Stiripentol,LT02728,DILI_negative,vNo-DILI-concern,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O
Streptomycin sulfate,LT00145,DILI_negative,vNo-DILI-concern,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
Succinylcholine chloride,LT00749,DILI_negative,vNo-DILI-concern,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-]
Sufentanil citrate,LT00920,DILI_negative,vNo-DILI-concern,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Sugammadex sodium,LT03224,DILI_negative,vNo-DILI-concern,C(CSCC1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])O)O)C(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
Suvorexant,LT03766,DILI_negative,vNo-DILI-concern,CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
Tafamidis meglumine,LT03576,DILI_negative,vNo-DILI-concern,CNCC(C(C(C(CO)O)O)O)O.C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl
Tapentadol hydrochloride,LT00664,DILI_negative,vNo-DILI-concern,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C.Cl
Tecovirimat,LT03770,DILI_negative,vNo-DILI-concern,C1C2C1C3C=CC2C4C3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F
Temsirolimus,LT01261,DILI_negative,vNo-DILI-concern,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC
Tenapanor hydrochloride,LT03773,DILI_negative,vNo-DILI-concern,CN1CC(C2=C(C1)C(=CC(=C2)Cl)Cl)C3=CC(=CC=C3)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C4=CC=CC(=C4)C5CN(CC6=C5C=C(C=C6Cl)Cl)C.Cl.Cl
Terazosin hydrochloride,LT01787,DILI_negative,vNo-DILI-concern,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.O.O.Cl
Theophylline sodium glycinate,LT00154,DILI_negative,vNo-DILI-concern,CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(C(=O)[O-])N.[Na+]
Thiamine hydrochloride,LT01981,DILI_negative,vNo-DILI-concern,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
Thyrotropin alfa,LT00751,DILI_negative,vNo-DILI-concern,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N
Ticagrelor,LT02413,DILI_negative,vNo-DILI-concern,CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F
Tiludronate disodium,LT00998,DILI_negative,vNo-DILI-concern,C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+]
Tirofiban hydrochloride,LT01037,DILI_negative,vNo-DILI-concern,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.Cl
Topotecan hydrochloride,LT01824,DILI_negative,vNo-DILI-concern,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl
Tranexamic acid,LT00923,DILI_negative,vNo-DILI-concern,C1CC(CCC1CN)C(=O)O
Trientine hydrochloride,LT00375,DILI_negative,vNo-DILI-concern,C(CNCCNCCN)N.Cl.Cl
Triheptanoin,LT03777,DILI_negative,vNo-DILI-concern,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
Trihexyphenidyl hydrochloride,LT01839,DILI_negative,vNo-DILI-concern,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl
Triprolidine hydrochloride,LT00798,DILI_negative,vNo-DILI-concern,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3.Cl
Trospium chloride,LT00516,DILI_negative,vNo-DILI-concern,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-]
Tyramine,LT02356,DILI_negative,vNo-DILI-concern,C1=CC(=CC=C1CCN)O
Ubrogepant,LT03780,DILI_negative,vNo-DILI-concern,CC1C(CC(C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(CC4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=CC=CC=C6
Umeclidinium bromide,LT03782,DILI_negative,vNo-DILI-concern,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5.[Br-]
Uridine triacetate,LT03784,DILI_negative,vNo-DILI-concern,CC(=O)OCC1C(C(C(O1)N2C=CC(=O)NC2=O)OC(=O)C)OC(=O)C
Urofollitropin,LT00929,DILI_negative,vNo-DILI-concern,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
Urokinase,LT01229,DILI_negative,vNo-DILI-concern,CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3
Vecuronium bromide,LT00916,DILI_negative,vNo-DILI-concern,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-]
Vericiguat,LT03787,DILI_negative,vNo-DILI-concern,COC(=O)NC1=C(N=C(N=C1N)C2=NN(C3=C2C=C(C=N3)F)CC4=CC=CC=C4F)N
Vibegron,LT03788,DILI_negative,vNo-DILI-concern,C1CC(NC1CC2=CC=C(C=C2)NC(=O)C3CCC4=NC=CC(=O)N34)C(C5=CC=CC=C5)O
Vilazodone hydrochloride,LT02391,DILI_negative,vNo-DILI-concern,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl
Viloxazine hydrochloride,LT01861,DILI_negative,vNo-DILI-concern,CCOC1=CC=CC=C1OCC2CNCCO2.Cl
Viltolarsen,LT03789,DILI_negative,vNo-DILI-concern,CC1=CN(C(=O)NC1=O)C2CN(CC(O2)COP(=O)(N3CC(OC(C3)N4C=C(C(=O)NC4=O)C)COP(=O)(N5CC(OC(C5)N6C=NC7=C6N=C(NC7=O)N)COP(=O)(N8CC(OC(C8)N9C=C(C(=O)NC9=O)C)COP(=O)(N1CC(OC(C1)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(N1CC(OC(C1)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(N1CC(OC(C1)N1C=NC2=C(N=CN=C21)N)COP(=O)(N1CC(OC(C1)N1C=NC2=C(N=CN=C21)N)COP(=O)(N1CC(OC(C1)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(N1CC(OC(C1)N1C=C(C(=O)NC1=O)C)COP(=O)(N1CC(OC(C1)N1C=CC(=NC1=O)N)COP(=O)(N1CC(OC(C1)N1C=C(C(=O)NC1=O)C)COP(=O)(N1CC(OC(C1)N1C=C(C(=O)NC1=O)C)COP(=O)(N1CC(OC(C1)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(N1CC(OC(C1)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(N1CC(OC(C1)N1C=CC(=NC1=O)N)COP(=O)(N1CC(OC(C1)N1C=CC(=NC1=O)N)COP(=O)(N1CC(OC(C1)N1C=C(C(=O)NC1=O)C)COP(=O)(N1CC(OC(C1)N1C=CC(=NC1=O)N)COP(=O)(N1CC(OC(C1)N1C=CC(=NC1=O)N)CO)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)P(=O)(N(C)C)OCC1CNCC(O1)N1C=CC(=NC1=O)N
Vitamin C,LT02009,DILI_negative,vNo-DILI-concern,C(C(C1C(=C(C(=O)O1)O)O)O)O
Vitamin E,LT01516,DILI_negative,vNo-DILI-concern,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
Voclosporin,LT03563,DILI_negative,vNo-DILI-concern,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
Vorapaxar sulfate,LT03790,DILI_negative,vNo-DILI-concern,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C.OS(=O)(=O)O
Vorinostat,LT00462,DILI_negative,vNo-DILI-concern,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
Vosoritide,LT03791,DILI_negative,vNo-DILI-concern,CCC(C)C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CC(C)C)CCCCN)CC(C)C)CC2=CC=CC=C2)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C4CCCN4C(=O)C(CC5=CN=CN5)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C6CCCN6)C(=O)O)CC(C)C)CO)CCSC)CO
Voxelotor,LT03792,DILI_negative,vNo-DILI-concern,CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=CC=CC(=C3C=O)O
Zaleplon,LT00648,DILI_negative,vNo-DILI-concern,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
